,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_PROVINCIA_NOMBRE,CANDIDATO_CANTON_CODIGO,CANDIDATO_CANTON_NOMBRE,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD,CANDIDATO_ORDEN_LISTA,SUPLENTE1_NOMBRE,SUPLENTE1_SEXO,SUPLENTE1_EDAD,SUPLENTE2_NOMBRE,SUPLENTE2_SEXO,SUPLENTE2_EDAD,CANDIDATO_ESTADO
5166,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,17.0,7060000000046.0,JIMENEZ DIAS OLJER RENE,HOMBRES,39.0,2.0,RIVERA MINO SONIA PIEDAD,MUJERES,41.0,,,,NO ELECTOS
5167,5.0,CONCEJAL MUNICIPAL,16.0,PASTAZA,685.0,MERA,17.0,5166850000016.0,BUCAY LLALLICO CAYETANO,HOMBRES,45.0,2.0,RODRIGUEZ CHAVEZ LILIA ROSARIO,MUJERES,41.0,,,,NO ELECTOS
5168,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,875.0,BALSAS,12.0,5078750000024.0,PEREIRA PALADINES JOSE MANUEL,HOMBRES,55.0,3.0,ROMERO APOLO MARCY JUDITH,MUJERES,41.0,,,,NO ELECTOS
5169,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,11.0,7120000000039.0,VELASQUEZ CRUZ AZALIA NARCISA,MUJERES,41.0,4.0,ROMERO TORRES GEORGINA AZUCENA,MUJERES,41.0,,,,NO ELECTOS
5170,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,6.0,7120000000023.0,BENITEZ CEDENO LEONOR BALBINA,MUJERES,49.0,3.0,RONQUILLO SANTILLAN ZORAIDA MERCEDES,MUJERES,41.0,,,,NO ELECTOS
5171,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,17.0,5085600000063.0,MINA QUINTERO MILTON,HOMBRES,30.0,3.0,SAA RUANO FANNY EUFEMIA,MUJERES,41.0,,,,NO ELECTOS
5172,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,440.0,PORTOVIEJO,130000000041.0,5134400000087.0,CORDOVA MERA JUANA DEL JESUS,MUJERES,53.0,3.0,SALAZAR JIMENEZ SONIA,MUJERES,41.0,,,,NO ELECTOS
5173,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,760.0,CALUMA,11.0,5027600000017.0,VENGOA CHAVEZ AMALIA EVANGELINA,MUJERES,51.0,2.0,SANCHEZ ALVARADO GLORIA LILIANA,MUJERES,41.0,,,,NO ELECTOS
5174,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,5.0,7090000000084.0,MALDONADO CASTRO RUT JUANA,MUJERES,27.0,12.0,SANCHEZ CORTEZ BELLA MARGARITA,MUJERES,41.0,,,,NO ELECTOS
5175,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,6.0,7120000000025.0,PERALTA SOLORZANO MIRIAM ELIZABETH,MUJERES,27.0,5.0,SANCHEZ LOOR MARIA DE JESUS,MUJERES,41.0,,,,NO ELECTOS
5176,7.0,DIPUTADOS PROVINCIALES,18.0,TUNGURAHUA,0.0,0.0,22.0,7180000000053.0,PADILLA MARTINEZ CESAR GONZALO,HOMBRES,41.0,1.0,SANCHEZ MENESES MARIA ELENA,MUJERES,41.0,,,,NO ELECTOS
5177,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,730.0,PINDAL,17.0,5117300000024.0,ORTEGA JIMBO PEDRO JOSE,HOMBRES,61.0,3.0,SANDOYA ORTEGA MARIA ISOLINA,MUJERES,41.0,,,,NO ELECTOS
5178,7.0,DIPUTADOS PROVINCIALES,22.0,ORELLANA,0.0,0.0,220000000201.0,7220000000002.0,LOOR CASTRO RAMON AURELIO,HOMBRES,38.0,2.0,SARANGO SANCHEZ ELBA ESPERANZA,MUJERES,41.0,,,,NO ELECTOS
5179,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,170000000044.0,7170000000264.0,ARCE MINDA EMILDA FABIOLA,MUJERES,52.0,12.0,SARANGO VIDAL NELIA TEOTISTA,MUJERES,41.0,,,,NO ELECTOS
5180,7.0,DIPUTADOS PROVINCIALES,5.0,COTOPAXI,0.0,0.0,1.0,7050000000003.0,MEDINA JIMENEZ MARIA IVONNE JEANETTE,MUJERES,40.0,3.0,SILVA RODRIGUEZ MARIA DEL PILAR,MUJERES,41.0,,,,NO ELECTOS
5181,7.0,DIPUTADOS PROVINCIALES,5.0,COTOPAXI,0.0,0.0,18.0,7050000000043.0,GARCIA RODRIGUEZ BLANCA ELIDA,MUJERES,39.0,3.0,SINGAÑA CARRILLO MARIA FRANCISCA,MUJERES,41.0,,,,NO ELECTOS
5182,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,500.0,EL CARMEN,1.0,5135000000002.0,PINARGOTE BURGOS FRANCISCA BEATRIZ,MUJERES,44.0,2.0,SOLEDISPA MENDOZA DIVINA HERLINDA,MUJERES,41.0,,,,NO ELECTOS
5183,3.0,CONSEJERO PROVINCIAL,12.0,LOS RÍOS,0.0,0.0,21.0,3120000000048.0,FLORES YEPEZ CLARA DOLORES,MUJERES,42.0,4.0,SOLIS URINA MARGARITA GUADALUPE,MUJERES,41.0,,,,NO ELECTOS
5184,7.0,DIPUTADOS PROVINCIALES,18.0,TUNGURAHUA,0.0,0.0,18.0,7180000000048.0,MASAQUIZA MASAQUIZA ORFELINA LEZCANO,MUJERES,31.0,4.0,TOAZA VELASCO MARIA ANGELA,MUJERES,41.0,,,,NO ELECTOS
5185,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,125.0,COLIMES,22.0,5091250000029.0,SILVA MACIAS ROSA GRACIELA,MUJERES,31.0,2.0,TRIVINO MACIAS MERCEDES DEL ROCIO,MUJERES,41.0,,,,NO ELECTOS
5186,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,460.0,24 DE MAYO,1.0,5134600000002.0,VERA VERA ANGELA MERCEDES,MUJERES,54.0,2.0,TUMBACO PILAY BEATRIZ DEL PILAR,MUJERES,41.0,,,,NO ELECTOS
5187,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,430.0,SALITRE,15.0,5094300000026.0,LOPEZ DIAZ MERCEDES MARIA,MUJERES,49.0,2.0,TUMBACO SANCAN DIGNA PATRICIA,MUJERES,41.0,,,,NO ELECTOS
5188,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,15.0,7170000000158.0,TERAN ARAUJO ROSA ELENA,MUJERES,51.0,4.0,VALDIVIESO JIMENEZ GLORIA REBECA,MUJERES,41.0,,,,NO ELECTOS
5189,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,835.0,A.BAQUERIZO MORENO,15.0,5098350000029.0,OLAYA CONTRERAS BETTY DEL ROCIO,MUJERES,40.0,2.0,VARGAS VALLE ANGELA EUSEBIA,MUJERES,41.0,,,,NO ELECTOS
5190,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,780.0,ONA,10000000201.0,5017800000008.0,ORDOÑEZ PINEDA BENIGNA LUZ,MUJERES,42.0,2.0,VASQUEZ MORALES BERTHA MARGARITA,MUJERES,41.0,,,,NO ELECTOS
5191,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,525.0,VINCES,4.0,5125250000009.0,MOSQUERA ANCHUNDIA NOLA MORAYMA,MUJERES,49.0,3.0,VEAS AVILES BARTOLA AURIA,MUJERES,41.0,,,,NO ELECTOS
5192,3.0,CONSEJERO PROVINCIAL,18.0,TUNGURAHUA,0.0,0.0,14.0,3180000000030.0,VILLACRES ROVAYO FANNY MARGOT,MUJERES,46.0,3.0,VELASTEGUI GAVILANEZ DELIA AMPARITO,MUJERES,41.0,,,,NO ELECTOS
5193,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,585.0,CHILLA,10.0,5075850000008.0,ORELLANA MACAS MARIA FRANCISCA,MUJERES,37.0,2.0,VELEPUCHA MACAS GLADYS DOLORES,MUJERES,41.0,,,,NO ELECTOS
5194,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,201.0,5093900000013.0,ROMERO MORAN MARIA MAGDALENA,MUJERES,53.0,6.0,VELEZ CEDENO MARIA MAGDALENA,MUJERES,41.0,,,,NO ELECTOS
5195,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,400.0,DAULE,14.0,5094000000036.0,BENITEZ CERVANTES HUGO AMADO,HOMBRES,53.0,4.0,VERA BARREIRO TERESA MARIA,MUJERES,41.0,,,,NO ELECTOS
5196,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,295.0,ZAPOTILLO,110000000042.0,5112950000019.0,ALVAREZ AYALA JORGE GILBERTO,HOMBRES,30.0,1.0,VILLALTA BALCAZAR MARTA DORALIZA,MUJERES,41.0,,,,NO ELECTOS
5197,7.0,DIPUTADOS PROVINCIALES,4.0,CARCHI,0.0,0.0,40000000041.0,7040000000031.0,RODRIGUEZ EDGAR IVAN,HOMBRES,48.0,1.0,VILLARREAL BOLANOS TIRSA NELLY,MUJERES,41.0,,,,NO ELECTOS
5198,7.0,DIPUTADOS PROVINCIALES,4.0,CARCHI,0.0,0.0,24.0,7040000000028.0,ROBLES RODRIGUEZ EDMUNDO WILSON,HOMBRES,47.0,1.0,VIVEROS DIGNA ESPERANZA,MUJERES,41.0,,,,NO ELECTOS
5199,3.0,CONSEJERO PROVINCIAL,7.0,EL ORO,0.0,0.0,70000000201.0,3070000000002.0,VALAREZO RIVERA JOSE GERARDO,HOMBRES,36.0,2.0,AGUILAR MORA CARLOS ALBERTO,HOMBRES,42.0,,,,NO ELECTOS
5200,7.0,DIPUTADOS PROVINCIALES,10.0,IMBABURA,0.0,0.0,22.0,7100000000032.0,CASTAÑEDA MALES ENRIQUE,HOMBRES,40.0,2.0,AGUILAR VALENCIA EDGAR ABDON,HOMBRES,42.0,,,,NO ELECTOS
5201,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,480.0,CHONE,5.0,5134800000016.0,ARTEAGA ZAMBRANO CARLOTA CECILIA,MUJERES,50.0,1.0,ALCIVAR ORELLANA ANTONIO CARLOS QUINTO,HOMBRES,42.0,,,,NO ELECTOS
5202,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,1.0,5094200000003.0,VELEZ RUILOVA HERNAN GONZALO,HOMBRES,40.0,3.0,ALMEIDA ABAD EDISON JESUS,HOMBRES,42.0,,,,NO ELECTOS
5203,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,195.0,RIOBAMBA,10.0,5061950000037.0,ABARCA CARRASCO RODRIGO GABRIEL,HOMBRES,37.0,2.0,ALMEIDA VALENCIA EDUARDO PATRICIO,HOMBRES,42.0,,,,NO ELECTOS
5204,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,890.0,CRNL MARCELINO MARIDUENAS,3.0,5098900000001.0,FREIRE BAJAÑA PRIMITIVO FELICIANO,HOMBRES,48.0,1.0,ALVARADO SOLIS JOSE LUIS,HOMBRES,42.0,,,,NO ELECTOS
5205,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,10.0,5094200000037.0,LARA ZAMBRANO EFREN ARTURO,HOMBRES,46.0,2.0,ARBELAEZ OCHOA VICTOR ALEJANDRO,HOMBRES,42.0,,,,NO ELECTOS
5206,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,295.0,ZAPOTILLO,4.0,5112950000001.0,HIDALGO CRUZ JORGE ELIAS,HOMBRES,42.0,1.0,AREVALO GUERRERO TEODORO,HOMBRES,42.0,,,,NO ELECTOS
5207,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,35.0,OTAVALO,100000000202.0,5100350000008.0,BENALCAZAR RIVADENEIRA ENMA BERONICA,MUJERES,22.0,4.0,ARIAS MORENO SEGUNDO RODOLFO,HOMBRES,42.0,,,,NO ELECTOS
5208,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,300.0,LOJA,2.0,5113000000005.0,ESPINOSA VILLACRES PAULO ANTONIO,HOMBRES,34.0,5.0,ARMIJOS CHALAN RUBEN DARIO,HOMBRES,42.0,,,,NO ELECTOS
5209,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,875.0,BALSAS,70000000203.0,5078750000009.0,MALLA TORRES OSCAR WUILMAN,HOMBRES,30.0,3.0,ASANZA PASTOR MARIO ANTONIO,HOMBRES,42.0,,,,NO ELECTOS
5210,3.0,CONSEJERO PROVINCIAL,6.0,CHIMBORAZO,0.0,0.0,5.0,3060000000014.0,SILVA PIRAY SEGUNDO BRUNO,HOMBRES,53.0,2.0,ASITIMBAY LATA SEGUNDO MARIANO,HOMBRES,42.0,,,,NO ELECTOS
5211,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,250.0,LA TRONCAL,18.0,5032500000019.0,GUAJALA MARIN MAXIMO AMIDIO,HOMBRES,42.0,1.0,BALLADARES ORTIZ ABEL ADALBERTO,HOMBRES,42.0,,,,NO ELECTOS
5212,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,60000000050.0,7060000000072.0,BENITEZ POZO ROSA ALEXANDRA,MUJERES,32.0,4.0,BARAHONA CASTILLO MARIO HERNAN,HOMBRES,42.0,,,,NO ELECTOS
5213,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,470.0,SANTA ANA,2.0,5134700000004.0,CEDEÑO MACIAS JOSE LUIS,HOMBRES,29.0,1.0,BAZURTO ROLDAN FRANCISCO ZENON,HOMBRES,42.0,,,,NO ELECTOS
5214,3.0,CONSEJERO PROVINCIAL,13.0,MANABÍ,0.0,0.0,11.0,3130000000045.0,LOOR CHANCAY SEGUNDO APOLNIDES,HOMBRES,41.0,5.0,BECERRA ALVARADO GUSTAVO EDMUNDO,HOMBRES,42.0,,,,NO ELECTOS
5215,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,11.0,5073500000053.0,LAINES TACURI XAVIER SEGUNDO,HOMBRES,30.0,5.0,BERRONES GALARZA ALCIDES EFREN,HOMBRES,42.0,,,,NO ELECTOS
5216,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,675.0,PALESTINA,1.0,5096750000003.0,MORALES FRANCISCO ALEJANDRO,HOMBRES,46.0,3.0,BOHORQUEZ CASTRO DANIEL ENRIQUE,HOMBRES,42.0,,,,NO ELECTOS
5217,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,970.0,OLMEDO/PUCA,10.0,5139700000020.0,MIELES MENENDEZ JOSE ESAU,HOMBRES,38.0,2.0,BORJA CEDEÑO JOSE EGBERTO,HOMBRES,42.0,,,,NO ELECTOS
5218,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,4.0,7120000000013.0,TORRES VITERI WALTER VIRGILIO,HOMBRES,52.0,3.0,BORJA FARAH CESAR AUGUSTO,HOMBRES,42.0,,,,NO ELECTOS
5219,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,850.0,MOCHA,12.0,5188500000022.0,CHERREZ CARDENAS FAUSTO RAUL,HOMBRES,41.0,1.0,BORJA GAVILANES EDWIN RENE,HOMBRES,42.0,,,,NO ELECTOS
5220,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,85.0,SANTO DOMINGO,18.0,5170850000074.0,ANDRADE BASURTO WALTER WASHINGTON,HOMBRES,41.0,2.0,BORJA MARTINEZ MARCELO WILFRIDO,HOMBRES,42.0,,,,NO ELECTOS
5221,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,575.0,QUININDE,30.0,5085750000057.0,SEVILLANO RODRIGUEZ JAIME RONNI,HOMBRES,40.0,1.0,BRAVO INTRIAGO RAMON TEMISTOCLES,HOMBRES,42.0,,,,NO ELECTOS
5222,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,11.0,7090000000161.0,MUNOZ VELEZ FAUSTO ENRIQUE,HOMBRES,66.0,17.0,BRIONES AGUINO NANCY FRANCISCA,HOMBRES,42.0,,,,NO ELECTOS
5223,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,525.0,VINCES,3.0,5125250000005.0,MORAN MORAN RAUL RUBEN,HOMBRES,28.0,2.0,BUSTAMANTE VERA MARCOS FELIMON,HOMBRES,42.0,,,,NO ELECTOS
5224,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,110.0,SALCEDO,10.0,5051100000021.0,LOPEZ MOLINA BYRON GILBERTO,HOMBRES,43.0,3.0,BUSTOS TELLO FLAVIO EFRAIN,HOMBRES,42.0,,,,NO ELECTOS
5225,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,10.0,MONTUFAR,40000000203.0,5040100000020.0,GUERRERO BOLANOS WILSON GUSTAVO,HOMBRES,37.0,2.0,CAICEDO LANDAZURI MAURICIO REMIGIO,HOMBRES,42.0,,,,NO ELECTOS
5226,3.0,CONSEJERO PROVINCIAL,7.0,EL ORO,0.0,0.0,4.0,3070000000014.0,CRUZ QUEVEDO MIRIAN ROCIO,MUJERES,39.0,2.0,CALVA PRECIADO ROBERTO EDUARDO,HOMBRES,42.0,,,,NO ELECTOS
5227,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,125.0,COLIMES,15.0,5091250000022.0,GILCE GUERRERO LEONARDO ELEODORO,HOMBRES,44.0,1.0,CARDENAS GRANDA TULIO,HOMBRES,42.0,,,,NO ELECTOS
5228,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,5.0,7090000000082.0,JUMBO CHAMBA GALO ARTEMAN,HOMBRES,48.0,10.0,CARPIO BUSTAMANTE AUGUSTO IVAN,HOMBRES,42.0,,,,NO ELECTOS
5229,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,355.0,SANTA ROSA,12.0,5073550000026.0,CHUCHUCA PASICHE JOSE ELEUTERIO,HOMBRES,65.0,2.0,CARPIO CELI CARLOS EDUARDO,HOMBRES,42.0,,,,NO ELECTOS
5230,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,525.0,VINCES,1.0,5125250000003.0,ESCOBAR SOTOMAYOR ULBIO NICOLAS,HOMBRES,47.0,3.0,CARPIO VILLAMAR JUSTINO SAMUEL,HOMBRES,42.0,,,,NO ELECTOS
5231,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,355.0,SANTA ROSA,15.0,5073550000030.0,MOROCHO BRAVO LUIS ENRIQUE,HOMBRES,46.0,3.0,CASTILLO PENA JOSE ELICEO,HOMBRES,42.0,,,,NO ELECTOS
5232,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,15.0,7170000000168.0,VILLOTA LOPEZ GERMAN RAMIRO,HOMBRES,38.0,14.0,CASTILLO ROMERO JORGE LUIS,HOMBRES,42.0,,,,NO ELECTOS
5233,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,975.0,PUERTO LOPEZ,15.0,5139750000025.0,MUÑOZ MERCHAN HENRRY GONZALO,HOMBRES,29.0,1.0,CASTILLO TUMBACO EDGAR EDISON,HOMBRES,42.0,,,,NO ELECTOS
5234,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,2.0,7130000000013.0,SANTANA VILLAVICENCIO SIMON ARGEMIRO,HOMBRES,43.0,5.0,CASTRO MENDOZA GUILLERMO ENRIQUE,HOMBRES,42.0,,,,NO ELECTOS
5235,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,550.0,TOSAGUA,4.0,5135500000008.0,CHAVEZ ZAMBRANO PEDRO PABLO,HOMBRES,54.0,2.0,CEDEÑO DELGADO MARON ALFREDO,HOMBRES,42.0,,,,NO ELECTOS
5236,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,85.0,SANTO DOMINGO,14.0,5170850000059.0,GRANDA TAMAY NESTOR RODOLFO,HOMBRES,37.0,5.0,CEDEÑO LUQUEZ SIMO BOLIVAR,HOMBRES,42.0,,,,NO ELECTOS
5237,7.0,DIPUTADOS PROVINCIALES,11.0,LOJA,0.0,0.0,7.0,7110000000021.0,JIJON VALAREZO LUIS ARTURO,HOMBRES,57.0,1.0,CELI LOAIZA ALONSO PATRICIO,HOMBRES,42.0,,,,NO ELECTOS
5238,3.0,CONSEJERO PROVINCIAL,8.0,ESMERALDAS,0.0,0.0,202.0,3080000000009.0,VALENCIA KLINGER LETTY  JACINTA,MUJERES,50.0,3.0,CEVALLOS CANOLA PEDRO ALEJANDRO,HOMBRES,42.0,,,,NO ELECTOS
5239,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,395.0,YAGUACHI,201.0,5093950000004.0,CEVALLOS MURILLO FRANKLIN NAPOLEON,HOMBRES,45.0,1.0,CHARD DIAZ ELIAS FRANCISCO,HOMBRES,42.0,,,,NO ELECTOS
5240,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,17.0,5073500000072.0,SEGARRA LEON ANGEL POLIVIO,HOMBRES,35.0,6.0,CHIMBO SEGARRA VICENTE ALFREDO,HOMBRES,42.0,,,,NO ELECTOS
5241,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,7.0,5094200000034.0,MENDOZA HARO LESTER EDMUNDO,HOMBRES,45.0,4.0,COELLO ACOSTA EUSEBIO FRANCISCO,HOMBRES,42.0,,,,NO ELECTOS
5242,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,430.0,SALITRE,14.0,5094300000022.0,RIZZO ALVAREZ ULBIO ARTURO,HOMBRES,54.0,1.0,COELLO RUIZ NICOLAS ISAIAS,HOMBRES,42.0,,,,NO ELECTOS
5243,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,1.0,7090000000002.0,BERMUDEZ COBOS JUAN MANUEL,HOMBRES,45.0,2.0,CORREA DELGADO JOSE FABRICIO,HOMBRES,42.0,,,,NO ELECTOS
5244,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,910.0,PEDERNALES,24.0,5139100000034.0,MERO NEVAREZ CRISTOBAL FRANCISCO,HOMBRES,43.0,1.0,CRESPO MERA ROMEL HELMUTH,HOMBRES,42.0,,,,NO ELECTOS
5245,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,14.0,7170000000143.0,GUERRERO BERMUDEZ  JOSE EDMUNDO NAPOLEON,HOMBRES,67.0,3.0,CUVI RINSCHE  CARLOS ALFONSO,HOMBRES,42.0,,,,NO ELECTOS
5246,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,780.0,ONA,5.0,5017800000005.0,LANCHI RAMON JESUS ANTONIA,MUJERES,55.0,2.0,DELEG CARCHE LUIS ANTONIO,HOMBRES,42.0,,,,NO ELECTOS
5247,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,15.0,5094200000055.0,PILALOT NAVARRETE LUIS DARIO,HOMBRES,32.0,5.0,DELGADO JIMENEZ VICTOR EMILIO,HOMBRES,42.0,,,,NO ELECTOS
5248,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,12.0,7090000000169.0,MENA CARDONA ANGEL WILLIAM,HOMBRES,51.0,7.0,ESPIN VILLAO RUFFO MAURICIO,HOMBRES,42.0,,,,NO ELECTOS
5249,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,6.0,7170000000084.0,MANTILLA OÑA NARCISA DE JESUS,MUJERES,45.0,14.0,ESPINOSA ALMEIDA VINICIO HIPOLITO,HOMBRES,42.0,,,,NO ELECTOS
5250,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,545.0,VENTANAS,4.0,5125450000008.0,URBANO QUINCHUELA ANGEL DARWIN,HOMBRES,28.0,2.0,ESPINOZA GUERRERO WALTER ESTUARDO,HOMBRES,42.0,,,,NO ELECTOS
5251,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,986.0,ISIDRO AYORA,4.0,5099860000007.0,LOPEZ ROMERO ISIDRO DANIEL,HOMBRES,52.0,1.0,ESPINOZA PAREDES MANUEL EMILIO,HOMBRES,42.0,,,,NO ELECTOS
5252,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,946.0,MOCACHE,1.0,5129460000001.0,BRAVO MENDOZA JOSE ROMULO,HOMBRES,62.0,1.0,FRANCO MENDEZ JORGE ALEJANDRO,HOMBRES,42.0,,,,NO ELECTOS
5253,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,790.0,SIMON BOLIVAR,5.0,5097900000010.0,BURGOS POZO ENRIQUE FERNANDO,HOMBRES,51.0,1.0,FRUTO MURILLO PRUDENCIO,HOMBRES,42.0,,,,NO ELECTOS
5254,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,561.0,RIO VERDE,14.0,5085610000019.0,NAZARENO ARAUJO CARLOS EFREN,HOMBRES,37.0,1.0,GARCIA HERNANDEZ ROBERTO,HOMBRES,42.0,,,,NO ELECTOS
5255,3.0,CONSEJERO PROVINCIAL,20.0,GALÁPAGOS,0.0,0.0,5.0,3200000000001.0,FREIRE SALGADO JOHNNI MAX,HOMBRES,28.0,1.0,GARCIA ZAMBRANO PASTOR QUERUBIN,HOMBRES,42.0,,,,NO ELECTOS
5256,3.0,CONSEJERO PROVINCIAL,18.0,TUNGURAHUA,0.0,0.0,5.0,3180000000012.0,GUEVARA UBIDIA  MARIO RODRIGO,HOMBRES,41.0,3.0,GAVILANES SANCHEZ GERMAN TOBIAS,HOMBRES,42.0,,,,NO ELECTOS
5257,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,165.0,GUARANDA,17.0,5021650000037.0,JARAMILLO PATRICIO FRANCISCO,HOMBRES,61.0,1.0,GAVILANEZ DEL POZO HECTOR HOMERO,HOMBRES,42.0,,,,NO ELECTOS
5258,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,6.0,5085600000029.0,CASTILLO MEJIA JOSE ALFREDO,HOMBRES,58.0,4.0,GEORGE MINA ALEJANDRO ACURIO,HOMBRES,42.0,,,,NO ELECTOS
5259,3.0,CONSEJERO PROVINCIAL,11.0,LOJA,0.0,0.0,110000000201.0,3110000000026.0,MOSQUERA COBOS LUIS GILBER,HOMBRES,42.0,2.0,GONZALEZ TENESACA ANGEL ROGELIO,HOMBRES,42.0,,,,NO ELECTOS
5260,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,895.0,PEDRO VICENTE MALDONADO,5.0,5178950000007.0,URQUIZO DELEG AMPARITO DEL ROCIO,MUJERES,41.0,1.0,GRANDA AGUILAR ARMANDO DE JESUS,HOMBRES,42.0,,,,NO ELECTOS
5261,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,250.0,LA TRONCAL,24.0,5032500000022.0,DELGADO DELGADO FRANKLIN PATRICIO,HOMBRES,29.0,1.0,GUADALUPE CHAVEZ FAUSTO HUMBERTO,HOMBRES,42.0,,,,NO ELECTOS
5262,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,135.0,AMBATO,17.0,5181350000062.0,PEÑAHERRERA PAZ GILBERTO EFRAIN,HOMBRES,56.0,2.0,GUAITARA VEGA GERMAN BELISARIO,HOMBRES,42.0,,,,NO ELECTOS
